Y,D,Z,X
0.00792675820071459,0,0,-0.9957987248513335
3.607615944285975,1,1,-1.039955043766194
-0.1559396688727206,0,0,-0.017980240576662608
4.414931030657641,1,1,-0.1321751328567346
2.6415198250831855,1,1,-2.549342774750432
1.8554177449644365,0,0,1.0405734557193762
3.6995381964670253,1,1,0.24972573598519018
4.411723348460796,1,1,2.4162073731483287
2.8955579270039613,1,1,0.6851982380510968
0.43299441796358423,0,0,-0.44695930896199243
1.7948597770082386,0,1,2.797391146958097
3.654785530429975,0,0,2.832226023915508
2.9901361451612294,1,1,-1.2187118162901793
3.1257822203814465,1,1,0.4690319559554239
-0.24448042406896597,0,0,-0.21124691863215003
3.4133809118353593,1,1,0.18705114655401234
0.10722323025520986,0,0,0.22754272856881383
-0.4825622742645038,0,0,-1.2619004628690524
3.181580834820667,0,0,0.28558958024256154
2.478641457986523,1,1,1.749247363141796
0.03496000053010784,0,1,-0.1640900041348027
0.33773051475054583,0,1,-0.1629267106984538
1.1035303164035954,0,1,1.3985720063374665
2.323672738348633,1,1,0.8983962406829485
1.9880271020160059,1,1,-1.6484948183812846
2.0762364434799974,1,1,0.22855697326218688
5.169234163912504,1,1,1.6535472346777336
3.8311511002459637,1,1,1.4152763499191425
2.068123592060749,0,0,0.41995160381422986
-0.044817519836277686,0,0,0.7212208071128938
2.3870752965048805,1,1,-1.1969352121886834
1.6956414643058144,0,1,0.3001315668813733
2.6208876214237575,1,1,-0.954448935187822
2.7885875951307564,1,1,-0.45801806809694434
0.43352172182004334,0,0,0.9356036837796026
-0.19716368547507268,0,0,-1.1368931116911432
2.728557718166736,1,1,0.2669182508730583
0.4117948034759733,0,0,0.42833203947154347
1.7912631410759712,0,0,0.05491196983962971
3.6707073467877436,0,0,1.8221888218354152
1.8040064174583201,0,0,-1.0223473285752498
1.7259053594911442,0,0,0.6061302614355994
0.8372270260198187,0,0,-0.08893056745066745
1.4455896063911735,0,0,-0.26083224383392417
2.443431409535496,1,0,0.4640912338523813
0.7547168171534062,0,0,-1.0204005906839302
0.509740739761894,0,0,-1.3134509165184052
-1.5922636520942666,0,0,-0.49448087548342273
3.772515594484569,0,0,1.7517571497554478
1.6963209524676217,1,1,0.05576477461252008
-1.4601604404450268,0,0,0.33143439822788606
0.9047342090140784,0,0,-0.18984663767753954
3.3426586606645485,1,1,0.4704927319538254
0.5161547972611057,0,0,-0.9516795430171457
3.7195198471324487,1,1,1.1579104665686408
0.10742529213933616,0,0,0.5847052602413513
1.189270692810996,0,0,-0.8064528226917048
4.40796420424906,1,1,0.054553245811992286
2.5194372261989697,1,1,0.7163316194991229
3.5847397273200814,1,0,0.5577309820546028
3.470066690291257,1,1,1.481934015876881
2.6327202180016998,1,0,-0.6129877548948502
2.5337767626054553,0,0,1.1161366154903933
1.796042214410957,0,0,1.036548009941219
4.850599499928967,1,1,-0.1624831319028546
0.17974604711421838,0,0,-0.9759266928218849
3.9373706977224545,1,1,-1.0891451908845162
2.7732379148505593,1,1,0.4577869579449709
2.7331142314770656,1,1,-0.07112673372089445
1.5624337062110356,0,0,1.7791026668514502
3.555471010227216,1,1,0.5351379604962047
3.2805617892254233,1,1,-0.3719448751634953
2.6323899625530722,1,1,-1.025542248497114
1.30812449681327,0,0,-0.5824016746052525
0.3895118540497313,0,0,0.3428883928973311
0.53565416028436,0,0,-0.45093464705665054
1.909250407358316,0,0,0.5142301202306904
3.8709095450332995,1,1,-0.3343380521697819
1.2855611483677913,0,0,-0.10555990879447544
1.3441349891119088,0,0,-0.7305096728078274
2.792582950918903,0,0,1.905043584908704
3.775619860803879,1,1,0.3326217314703942
0.8915991527721185,0,0,0.23063364049945068
1.9897248742533722,1,1,-1.691862414884067
1.9518897821608672,0,0,0.6597918995493272
0.032804381939604055,0,0,-1.0236235888797118
0.42225545559521194,0,1,-0.8915215743542978
3.3673635773066044,1,1,0.9183411710216488
1.1868406699549725,1,1,-0.45270064650823016
0.4600027580053448,0,0,-1.7483722800031807
2.4549588975208767,0,0,1.7699041098893555
1.7501931702656068,1,1,-2.377406925392521
3.0804729648741613,0,0,0.5728115298595851
3.3328422553730697,1,1,1.0172492490846101
1.2633153034540188,0,0,-0.6309678666605344
1.7547416539440073,0,0,0.44428705141155406
4.004244252044476,1,1,0.43913038838855517
1.9380236632736563,0,0,1.0406231529145127
1.0507691135121155,0,0,0.4840993879525221
1.4409113596142336,0,1,-0.2448837790925247
3.711518369783309,1,1,0.9159920579402111
1.6438333184229226,0,0,0.8006223565097663
1.2513057328472228,0,0,-0.9365690341357926
3.0723392632372475,1,1,-1.400787433995731
1.071615905720362,0,0,0.16027753999317776
2.473949657630657,1,1,-0.2739623747751827
3.8354637978465433,1,1,-0.985539112562296
3.0949778920197386,1,1,0.08393067951503286
-0.03626342120912135,0,0,-1.3199965264869058
0.13437482878489626,0,0,0.161226351326199
2.9575252895385096,1,1,-0.6249283875419198
1.8657327244207411,0,0,0.9571642741924806
1.0741919694094637,0,0,2.4244891411615335
1.1936558886220312,1,1,-0.915979243686792
3.713029205010102,1,1,1.0576641709429753
0.5936752085531353,0,0,0.8251497277682833
4.313518187830391,1,1,-0.07019422430535867
1.6659774088984858,1,1,-0.4536463740570143
2.2387507389156296,1,1,1.5753077068374846
-0.07257684922851938,0,0,-2.005457818236247
1.146407694624684,0,1,-0.6431947915936632
0.43845942392085124,0,0,-1.4368434436577757
1.5767970821882462,0,0,1.395313438946077
1.283449109004315,0,0,-0.19070343264485706
-0.030721243678542454,0,0,-0.5246711994696714
2.8190141704759717,0,1,3.184044474066329
0.1412940992838878,0,0,-0.05003726788762824
-0.026269510659243434,0,0,-0.44374931186652344
3.256648093659943,1,0,0.29986525013614485
2.627252598137593,1,1,-1.5684246207549688
2.3760297562917825,1,1,0.49030264267206763
1.400940846980517,1,1,-0.09616320107996686
2.207912583589458,1,1,0.4685251225301458
0.5086116941755274,1,1,-0.9823706359378539
2.6175252642591174,1,1,-1.0229838421479431
3.238061438624979,1,1,-0.6934146632761848
4.4179343586270825,1,1,-0.7679895730927822
2.7547966019545855,1,1,1.2990499666835893
3.3170349681124853,1,1,1.5791455618080903
0.8130452226605641,0,0,-0.15689195303906714
1.0581147544138976,0,0,-0.3589365605846805
0.037132270408454904,0,0,-0.32903883042166854
1.9639504185899863,0,0,0.06923647785301654
0.6687629567148223,0,0,0.09690423370105476
4.1301877683714245,1,1,0.29003438776557044
-1.002557777750768,0,0,-0.7466789410462558
0.41431714026023136,0,0,-0.8468963888203188
1.9443135627952501,0,0,1.1970776637460843
0.23349539507298156,0,0,-0.5486273611033227
2.6728360777914473,1,1,0.3030456952254507
2.3337804729882627,1,1,-0.05697053380333201
0.6244960107659412,0,0,-0.957849392150669
2.557829313967434,0,0,0.5910619094115075
0.06225332537992201,0,0,0.17310487349295478
1.6008882190571758,0,0,1.3997833562125077
0.5761629276781581,0,0,0.11745958462698798
4.2474303423742334,1,1,-0.33154575820085297
3.066875639054583,0,0,0.27829491330536416
0.907937303321409,0,0,-1.1855916490353389
0.6483638484158741,0,0,-0.8358940533935968
4.621386428557909,1,1,0.5102732511394306
0.3718244177498632,0,0,-0.33312090122394855
2.9101991453534133,1,1,-0.06596094635246347
3.9926177244344894,1,0,-0.11522170942194965
0.780457426010225,0,0,-0.65051261877452915
1.5152428238207396,1,1,-2.018688659082417
3.3594038369337187,1,1,0.3488349701765925
0.9331859283164399,0,0,0.7616395076468585
2.2255603052117103,0,0,-1.288716235350125
1.357977752136613,0,0,1.4824027184586064
4.1333399941992965,1,1,0.3851548236872349
1.6719605268949578,0,0,1.341640294993872
3.851765801113543,1,1,-0.9571704712422884
2.0141149914885177,0,1,0.1667812883542511
0.301236092975498,0,1,-0.10001395893880839
3.6663113114130295,1,1,0.7685074318817761
0.5662537879141606,0,0,-0.5758595679126932
3.4977340221770605,1,1,-0.01009767195246111
2.064309515011628,1,1,-1.778659148743945
3.081523931823166,1,1,-0.7776214428705003
2.945537837752039,1,1,0.12503388366511012
1.6024816564077815,0,0,-0.7063214923882233
3.2913822003221953,1,1,-0.04356948581148002
-0.5498284138174968,0,0,-0.4679259739252199
3.2827353886431823,1,1,0.6069301361614903
1.2475812496414105,0,0,1.168488308749563
1.7051860322390138,0,0,-0.8225014128075226
1.6948123838418985,1,1,-0.30703655859472845
1.6748856614829948,1,1,1.4397612583697421
2.3682137025555,1,1,-2.1989232541837067
1.7820431682523015,0,0,-0.31983779174073507
2.4852624981883755,0,0,2.0647042841433425
5.449577685046979,1,1,2.1935900690642547
3.9802533493800745,1,1,0.15659532335014942
1.6378853931123964,1,1,-0.8636089506136384
2.0132537040920435,0,0,0.16545741949043816
0.08483616118752746,0,0,-0.6527743959470195
4.831496199191146,1,1,1.452817282291484
3.5896405797808164,1,0,-0.8064826557030459
3.1366677574586728,1,1,0.37291159520874817
2.377862195630926,0,0,0.619850074568692
2.3533473974612003,1,1,-0.7575101606958492
2.4367679398354296,0,1,0.8515246815061833
0.3196004643514896,1,1,-0.7479299709163062
0.2637276356886753,0,0,0.6302398296539801
3.695888241103666,1,1,1.0966616331035526
-0.004881130919830001,0,0,-0.9884429223832061
-1.1139607161023912,0,0,1.1079950409795976
-0.07999705998379225,0,0,-0.4895328712124123
4.761135280011952,1,0,0.29435338843696807
-0.10786015392799708,0,0,0.20183747228876955
0.9533398479909684,0,0,-0.427196386338202
0.6401527897751589,0,0,0.268102869997785
2.403100539047227,1,1,-1.2304309254238377
0.7545666162105966,0,0,-0.13613687218496445
3.2769811776908293,1,1,0.8257908316651706
-0.2095704797844531,0,0,-2.1741246492293143
-1.9209566831040652,0,0,-1.4879261873582548
2.4195908058266373,1,1,-1.1619375575969726
2.333807117775755,1,1,-1.5890896941454296
1.6221282072328076,0,0,0.4195830392963589
3.8707749980484705,1,1,-0.9929283497560106
1.954486597534359,1,1,-2.164547085328974
2.951987513451642,1,1,-0.6375687650804498
-0.6229739355120727,0,0,-0.3906352514748059
1.527967417814722,0,0,0.8567854737781102
-1.1073279463570729,0,0,-1.103752135998829
5.579133932892752,1,1,1.1612892557386958
2.8421587889664988,1,1,0.3983627156286049
3.533336968844121,1,1,0.36235215763554474
3.0150729632727065,1,1,-0.8525256703145023
0.6693409581942948,0,0,1.953667879898038
3.384745441351092,1,1,-0.16427083209715526
-0.9853487370549834,0,0,-1.8248975841783328
1.3565774317969541,0,0,-0.20385647139249596
-0.5860271262487005,0,0,-1.9344440707320507
0.1648075505820541,0,0,-0.3105101157866734
3.203092680502607,1,1,-0.4222270031896187
1.7073421309486265,0,0,0.6818296904034101
3.255841428373315,1,1,1.009496185737491
1.9006180930267043,1,1,-0.7261049649011544
3.5970601896223755,1,1,0.8061088683750256
1.6634077729542962,0,0,1.4243231096687634
3.5674284774516263,1,1,-0.7841440048426463
0.04171388084286265,0,0,-0.6524043664993326
1.2023217075594668,0,1,0.6507783631536819
3.362307201774172,0,0,0.18304796994393546
1.9904710545922912,1,1,0.5487749604442832
4.019593569634037,1,1,1.4046842945475626
3.6041920740192923,1,1,0.3870831195763953
1.0769601351993408,0,0,1.051701270175373
0.6017766681398597,0,0,0.6229054623371943
1.7596061338638826,1,1,0.43362038980885464
-0.22455423091182514,0,0,0.38608443818441196
3.3816409617083227,1,1,1.2913233044580799
3.7516568721904693,1,1,-1.0022598737106547
0.5011163195198812,0,0,-1.1051827291574943
2.841692708823068,0,0,0.591946003397209
0.33791887916885754,0,0,-0.11968966413311387
3.615605206073791,1,1,0.07400521168496045
3.4950372944215546,1,1,0.741277377171399
3.739297614846769,1,1,0.7532950478490763
3.0740662862280335,1,1,-0.2626705033617776
3.621455639122112,1,1,-0.3125438689971024
3.0290674730636193,1,1,0.07359860900786934
4.500011243770334,1,1,1.0630177892947437
1.7031951607717346,0,0,0.42602048667900444
1.7069664350779392,0,0,1.4330075108231943
0.8833715772522401,0,0,-0.007636870419971945
2.286162591416341,1,1,1.1256676052207528
2.792900556489471,1,1,0.8830023110172466
1.0427341674704098,0,0,0.6120834609000705
2.142984662458469,0,0,0.41470070677846443
1.6513778204752172,0,0,-0.27988239714251806
2.1392062326388617,1,1,-0.1090375091692319
0.6383750245630241,0,1,0.22939549570846693
4.761583844366591,1,1,0.048888890679286166
0.059095139496894156,0,0,0.9432244683862206
1.124693501583517,0,0,-0.10931712318643116
3.2424674987806785,1,1,-0.07037692158782763
2.256137232809471,1,1,-0.4843190875656647
-0.4416586233508748,0,0,-0.13833632854332845
0.5720997277219513,0,0,-0.06876564230384444
2.5316564436196174,0,0,-2.3137357738994155
0.20781737386979104,0,0,-1.3648316972143175
0.740635578818857,0,0,-0.07248690995195903
1.0467250408555284,0,0,-0.2652837748644989
-0.7692506043115187,0,0,-1.200869328207436
0.7554274391783813,0,0,-1.9915381760430189
3.54221149302613,1,1,-0.35436921991342674
2.97860270744269,1,0,0.6534957656942766
1.9459531618981805,0,0,1.773238631927565
0.475733125061111,0,0,-0.038456793709338445
4.436484151741231,1,1,1.4931848406277166
1.3827323054956835,1,1,0.0830221576359683
2.8355150538960396,1,1,0.11553210425955959
3.785834311840046,1,1,0.32482531334874665
2.2520478157140356,0,0,-0.870577245260919
0.06563939204444103,0,0,-0.0517182128948834
2.3356017530362676,1,1,0.9084476987922507
2.516926096508579,1,1,-0.7497257868521889
0.7816777295274443,0,0,-0.3216060698879608
3.1841568766857877,1,1,-1.1477707504592545
1.062787991210984,0,1,0.35435219644935445
2.638381607764952,1,1,0.4247997823890222
3.2141129208758983,0,0,0.6483473512240819
0.06094194425008537,0,0,-1.2198100315169018
1.9344953605587452,0,0,0.10723503475476402
1.2723874918343512,0,0,-0.9440576916498454
0.5600649680541789,0,0,-3.846487160235021e-4
3.333748318378774,0,0,1.3426239200060799
-0.4075612902160699,0,0,-0.5035252869342753
2.420602921689164,1,1,0.7166833209388249
1.7922875070029591,0,0,-0.7496685840836951
-0.796722344667142,0,0,-0.4785282104503053
3.85671807417748,1,1,0.43872175058661655
2.8578933802376545,1,1,-0.6791122704578679
0.8879909031899881,0,0,-1.7029648351454352
2.4140201099268572,0,0,1.26516843521333
2.5146276999543176,1,1,0.36035723787984647
2.023757970316969,1,1,-0.5836394405600897
0.8172562199143371,0,0,-1.9940787873306007
2.839488912033406,0,0,1.902209771399305
3.5815136771492,1,1,3.3903708212715418
-0.12815149063780562,0,0,0.20748040735545656
0.35024350276627847,0,0,0.849806647511189
3.5975010957476465,1,1,1.2245603120741608
0.6280374193441258,0,0,-0.7018044335386087
3.151993769499871,0,0,-0.3511962295565402
2.6740180994470437,1,1,-1.7271210366451961
2.4807771212043974,1,1,-0.7365782322718724
0.7832646919436275,0,0,0.6224097828861145
2.319585531678776,1,1,-0.29071598924087044
2.273022979813713,1,1,-0.21421153418307678
